33444	10.863042	0.253679	3
32320	0.762355	1.615708	1
80569	13.930059	0.145400	1
14036	2.873899	0.878041	2
30658	9.208354	0.075580	3
32117	7.974445	0.557934	3
18393	2.937729	1.279282	2
62056	6.351765	0.647476	1
77461	11.149968	1.527117	1
69658	11.158121	1.510765	1
11994	0.454401	1.388924	2
53225	9.468308	1.249731	3
67393	3.139283	1.461164	1
43182	12.054976	0.744677	3
67604	3.224944	1.102824	1
37379	12.693119	1.675701	3
15046	5.301245	1.503915	2
16175	5.116170	1.369648	2
4833	0.996348	0.326043	2
39686	11.769276	0.864150	3
27040	14.956314	0.627537	3
28995	9.253818	1.680813	3
45496	1.871560	0.078780	1
25539	7.988147	0.500376	3
8950	2.559502	0.403565	2
68610	7.589496	0.252588	1
39499	7.947215	0.838979	3
24059	10.707579	1.276526	3
36837	4.650573	1.621996	1
74241	15.289059	0.271166	1
67191	8.812307	0.885073	1
23418	11.306339	0.233540	3
74751	15.070433	1.387798	1
23218	10.956475	0.019042	3
5343	4.222188	1.054574	2
67181	7.280384	1.380183	1
19026	6.241732	1.016743	2
66705	5.873990	0.376356	1
34694	6.333455	1.634440	1
54313	11.750287	1.575904	3
30091	13.143271	1.475720	3
16574	4.440065	0.531623	2
12900	1.447981	0.302696	2
19985	8.213666	1.370262	3
39227	8.491027	0.989716	3
38729	10.178504	0.044113	3
63335	5.631907	0.968988	1
26114	5.757787	1.399520	3
11383	1.645613	1.115080	2
58955	2.359101	0.486148	1
11300	0.364923	0.843790	2
71090	10.619937	0.425933	1
76645	14.558377	0.142161	1
28389	10.837984	0.524291	3
33171	9.923226	0.214172	3
2118	7.616945	0.504027	2
10721	1.693210	1.015529	2
50828	2.670432	1.586496	1
16121	11.052692	0.027206	3
29205	8.169803	0.709941	3
74844	5.982630	1.008268	1
6226	1.982711	0.267453	2
27357	9.380568	1.358672	3
13910	4.454234	0.523502	2
10782	4.565825	0.873520	2
31574	10.346755	1.670129	3
14824	5.081195	1.561727	2
6049	2.152086	0.376307	2
71971	6.463256	0.361441	1
0	0.656996	1.292146	2
100	0.000000	0.338762	2
73340	12.578809	0.268951	1
9412	5.415024	0.356187	2
973	0.000000	0.656851	2
70579	11.595334	1.218925	1
63700	7.193201	1.082234	1
18531	0.202798	0.157866	2
11714	2.217352	0.167166	2
8761	0.429542	1.464390	2
4067	4.308362	0.399503	2
12235	4.265719	0.957438	2
7600	1.260742	0.871435	2
70078	7.596042	1.609202	1
28415	12.243678	0.474055	3
8213	8.966348	0.222073	2
33644	11.406688	1.201461	3
10493	1.750489	1.091108	2
29839	9.171261	0.994423	3
40043	10.431929	1.207818	3
23266	4.486661	0.441831	1
36963	9.804921	0.792031	3
5357	0.910383	1.219947	2
10369	0.000000	1.058295	2
34998	11.970395	0.655437	3
36105	3.556085	0.359745	1
26499	11.219795	0.480403	3
28884	9.160746	1.140472	3
72442	5.899743	1.610497	1
5965	0.000000	1.451675	2
4754	2.937930	0.704872	2
39917	12.265165	0.409717	3
59587	4.257051	0.280678	1
61980	6.415274	0.662465	1
43269	6.006351	1.060970	1
12200	3.687503	1.203625	2
52039	2.396677	1.584860	1
31992	3.172500	0.561754	1
18353	8.052016	0.425653	3
5309	1.259803	0.394571	2
50523	9.690559	1.008533	3
78572	12.496345	0.628299	1
15384	11.804267	0.279326	3
22285	1.375242	0.164556	2
33874	11.487034	0.262680	3
9660	2.442475	0.820534	2
9879	2.527825	0.361837	2
24875	2.063045	0.719858	1
22877	2.964087	1.272122	1
0	4.999817	0.587351	2
10462	5.911425	1.185065	2
28611	4.092274	0.633538	1
22695	9.012387	1.023421	3
9503	1.671597	1.381592	2
47724	4.313184	1.346653	1
26632	2.215846	0.468225	1
166	2.752204	0.704419	2
100	6.111878	0.605065	2
11004	0.000000	0.398768	2
7250	5.461031	0.297240	2
11326	5.026196	1.486206	2
30694	10.648970	0.263448	3
59116	2.088704	0.494748	1
9684	3.176186	0.507032	2
33861	2.733230	1.611184	1
16061	0.503951	0.420240	2
64094	5.631472	0.888941	1
5083	3.045397	1.424465	2
5795	1.655199	1.556256	2
0	0.885111	0.319740	2
14881	2.609305	0.611645	2
57985	0.000000	0.617803	1
30232	10.098770	0.044193	3
8628	2.151126	0.403073	2
65879	8.761975	1.329847	1
43284	9.819734	0.869568	3
29156	9.141586	0.028244	3
44732	8.211009	1.699145	3
6065	0.000000	0.885926	2
16975	3.794973	0.553303	2
31497	10.337348	1.089798	3
50118	3.408519	0.403011	1
39062	11.182440	1.487429	3
41662	3.768851	0.953780	1
14194	6.802741	0.176086	2
33244	6.970438	0.789501	3
42673	9.684347	0.152691	3
10164	6.728595	0.192251	2
35787	11.163875	0.747056	3
8989	1.737038	1.312917	2
35281	12.413294	0.462531	3
24135	9.960751	1.601253	3
33611	5.230677	1.608447	1
29950	2.032707	0.049688	1
68383	15.095052	1.681255	1
65699	11.714178	0.668550	1
76307	10.342788	0.063029	1
10606	0.714815	1.269068	2
47440	9.116755	0.010497	3
31346	12.485552	0.457544	3
10933	3.883707	0.071224	2
32844	15.483318	0.427205	3
44408	14.161714	1.062797	3
52592	12.475847	1.291264	3
36099	9.914433	0.657356	3
10233	2.635269	1.565417	2
7176	0.946803	1.168758	2
59265	2.562352	1.698112	1
41784	3.704408	0.467786	1
47097	6.472360	0.030637	3
6909	7.053158	1.322964	2
9172	3.665779	0.335068	2
60323	11.274254	0.100696	1
36060	10.750992	1.075034	3
68456	7.973405	1.056493	1
39603	11.122883	0.148525	3
6885	0.000000	1.161266	2
35417	13.358268	0.300704	3
11244	5.838917	1.387020	2
32073	5.196915	0.341402	1
15461	3.028413	1.245964	2
13141	8.989768	0.834296	3
37184	0.409651	0.080941	1
70632	14.217631	0.163383	1
71987	14.220074	0.054281	1
34678	9.525130	1.148155	3
80045	15.518647	0.059843	1
6126	0.000000	0.212369	2
8427	0.000000	0.914001	2
339	5.751033	0.937536	2
5794	4.516211	0.830997	2
31196	11.753946	0.397437	3
32623	10.304558	0.186654	3
76756	11.395394	0.608341	1
15868	7.499078	0.996968	3
39237	14.647569	1.173037	3
23903	12.123969	1.458187	3
36896	6.554327	0.775754	3
12449	5.731099	1.064458	2
5771	1.266734	1.010943	2
4512	4.638802	0.635106	2
15063	8.890503	0.679041	3
10321	3.354272	0.087522	2
29223	11.542079	1.527402	3
78658	14.705324	0.718724	1
7106	6.429140	1.269854	2
42822	11.409158	0.578592	3
12207	4.836022	1.660571	2
53079	0.946350	1.239852	1
70503	7.089296	1.583310	1
795	0.688176	1.102272	2
31447	3.426827	0.311244	1
6995	7.444876	1.562961	2
10503	7.544423	0.119636	2
40918	10.918247	0.722451	3
40427	6.894998	0.456769	1
69651	11.729853	1.580636	1
64491	1.786355	0.208236	1
19382	0.728485	1.441524	2
35808	2.205634	1.674583	1
65995	5.950442	0.939437	1
65254	8.794076	1.525316	1
28310	11.984948	0.732267	3
67080	8.554037	1.327957	1
45320	13.364626	1.102862	3
15386	2.543244	0.660203	2
10322	8.707918	0.004032	2
43867	10.311043	1.357052	3
58773	3.213592	0.708488	1
13137	0.000000	0.789408	2
59756	7.632642	0.341443	1
15315	0.978169	0.361237	2
4183	0.000000	1.305921	2
54066	0.627054	0.101381	1
34762	8.703731	1.454361	3
46695	12.140450	0.838106	3
31763	8.877068	1.533602	3
8929	8.670000	0.940074	2
41397	12.093218	0.064405	3
36893	3.160026	0.361664	1
15320	10.174531	0.036399	3
13195	3.605307	0.834861	2
73546	8.462989	1.140805	1
23636	13.747576	0.619758	3
42024	6.033242	0.778441	3
35254	12.128419	1.657545	3
44943	12.701137	1.187248	3
46138	10.097123	0.401126	3
52455	9.811940	0.843501	3
79853	8.807933	1.224018	1
12437	0.269588	0.155853	2
73935	2.548178	1.122121	1
11315	4.376398	0.684260	2
15638	7.453155	0.704854	2
74994	13.818606	0.840604	1
5467	7.019681	1.259262	2
26030	5.109153	1.190825	1
8557	1.398139	0.332770	2
13261	2.965958	0.410592	2
49422	4.402416	0.463841	1
46126	4.719808	1.683464	1
44828	12.260432	0.240520	3
64152	6.862172	0.017541	1
66719	10.531207	1.499485	1
46976	8.261339	0.851603	3
60517	6.639839	1.116100	1
35266	11.111287	1.587398	3
42270	5.524212	1.522966	3
4489	2.713917	0.682638	2
11335	4.023108	1.699158	2
26225	11.607949	1.322043	3
42778	11.461132	1.276688	3
12210	4.402891	0.734505	2
31960	2.683327	0.414376	1
72482	13.038168	1.155399	1
35333	12.617228	1.236182	3
75397	12.897268	1.642190	1
11977	0.000000	1.593884	2
25643	7.247953	0.040692	1
28211	2.189530	0.420178	1
5032	1.464882	0.238677	2
0	6.209452	0.621113	2
44756	10.376957	0.927199	3
25259	10.540048	1.205553	3
44966	2.666441	0.758141	1
47816	9.660858	1.017705	3
9004	2.381007	0.203346	2
20145	1.270126	0.855526	2
4286	2.883930	0.810982	2
36733	6.890738	0.677512	3
19803	1.873025	0.794460	2
37749	6.138084	1.426215	1
9641	6.760140	0.959917	2
18266	11.839555	0.446405	3
17825	9.190229	0.245528	3
20328	11.066323	0.071520	3
25882	12.549483	0.160560	3
24583	5.206815	1.286884	1
42438	12.260076	0.674818	3
77369	12.169597	1.261075	1
45274	8.307387	1.447160	3
70808	11.138889	1.086819	1
4537	5.196525	1.386463	2
24605	2.475201	1.497773	1
8837	0.000000	0.150498	2
10560	1.856188	0.601758	2
38845	8.377462	0.509211	3
63282	7.743367	1.281418	1
25501	0.448595	0.662294	1
9199	5.561354	0.073070	2
36758	6.557233	0.371452	3
59629	0.718498	0.713456	1
25938	11.629216	1.622784	3
34267	9.118193	0.055898	3
29975	9.140743	0.746768	3
71978	10.434011	0.672521	1
5940	2.343664	1.431200	2
12240	0.058225	1.507813	2
34342	3.045959	0.478502	1
7062	3.728342	0.686813	2
49557	11.520395	1.450897	3
6497	2.823611	1.417895	2
12445	2.132548	1.220752	2
2865	7.311713	1.236663	3
9251	0.000000	1.414905	2
7121	0.040404	0.905797	2
68941	7.523244	0.258858	1
67415	10.712585	1.383082	1
8412	4.803811	0.642260	2
12841	3.279406	0.102872	2
28634	6.591304	1.120169	3
47278	9.713525	0.778473	3
8391	1.485285	0.279742	2
39249	1.242393	0.148309	1
31215	10.967969	0.478018	3
25613	2.696533	0.856594	1
71910	10.593060	0.751620	1
35955	8.585979	0.480829	3
83536	19.362592	0.218169	1
56410	2.666063	0.485434	1
28919	10.391870	0.246134	3
43442	10.957351	0.059358	3
29353	6.165812	1.247013	1
7098	2.372632	0.340213	2
57099	1.302576	0.841707	1
12888	3.584951	0.210208	2
66374	8.310602	0.046719	1
39207	7.255132	1.273831	3
35766	4.637596	0.681328	1
68628	10.361411	0.483038	1
14101	3.930208	0.019120	2
43449	10.344561	1.210316	3
8957	2.125926	1.401784	2
4976	4.965996	1.050959	2
38819	0.000000	0.117123	1
60834	9.351021	0.403969	1
12544	0.000000	1.586264	2
40775	0.000000	1.297154	1
18236	6.571519	1.391942	3
19539	4.296593	0.667225	2
44164	3.173542	1.662781	1
29023	12.644213	0.697835	3
26520	5.869149	1.624233	3
68724	10.051812	0.821458	1
69264	7.241414	0.110123	1
76570	12.463873	0.430183	1
30759	8.116577	1.357335	3
68881	13.890069	0.285439	1
44350	0.029347	0.645245	1
49193	3.727861	0.624544	1
4100	3.177649	0.405531	2
31581	9.343728	0.533520	3
8987	0.000000	1.020798	2
63049	5.709009	0.801233	1
25390	7.961582	0.820435	3
6434	2.138592	1.418766	2
67133	10.874198	0.564243	1
209	1.934432	0.628057	2
30606	0.241423	1.263743	1
11668	7.109089	1.012084	2
8924	1.656664	1.377199	2
17408	11.598604	0.373192	3
23225	3.816835	0.379839	1
2250	4.492931	0.447697	2
39453	1.518490	0.514414	1
18890	7.794866	1.531244	3
26123	11.060328	0.043151	3
37600	3.927385	1.615411	1
51934	3.106831	1.345526	1
6818	0.000000	0.548991	2
30847	8.771432	0.275863	3
27689	5.680041	0.450034	1
3906	6.708553	1.263070	2
25082	4.058289	0.342212	1
16082	0.000000	1.180576	2
48615	0.000000	0.301989	1
38993	2.540487	1.642372	1
48122	2.501297	1.183731	1
14584	4.503625	1.078030	2
14843	4.126069	0.296197	2
63509	8.853585	0.992290	1
7933	6.114363	0.047841	2
59148	7.054819	1.612689	3
33467	11.431651	0.958756	3
41133	10.653853	1.094456	3
34609	4.314451	0.951159	3
36822	10.282181	1.567839	3
70968	5.490176	0.814651	1
8917	2.914572	0.273525	2
67402	8.839241	0.168613	1
57410	10.857229	0.650144	3
16054	4.909691	0.688364	2
47493	5.933418	0.703606	1
70914	10.106120	0.720803	1
48616	1.659112	1.313688	1
12848	4.263849	0.365717	2
64711	4.408576	0.950075	1
39289	11.545419	0.289470	3
43862	10.551530	0.578592	3
41229	10.421579	0.387463	3
25271	2.714628	0.247612	1
11753	4.913432	1.535969	2
8869	3.361777	1.331709	2
6472	0.255300	0.515236	2
11154	0.231018	0.730151	2
41293	8.728445	1.004712	3
11525	1.422357	1.199968	2
4554	8.230201	1.431670	2
27720	15.745641	0.653811	3
42847	10.748094	0.031221	3
28042	11.388839	1.598441	3
56895	8.818986	0.476091	3
31801	9.125203	0.585366	3
45562	3.640535	1.333282	1
25156	0.532068	0.231478	1
10148	7.513317	1.563123	2
43773	8.868834	0.736587	3
9647	2.646198	0.731325	2
73212	10.706591	1.436971	1
13921	3.392753	1.353786	2
67361	6.790605	1.674632	1
47255	9.765665	0.200904	3
39989	12.612187	1.520641	3
23517	11.638221	1.091208	3
18766	7.008271	1.150148	2
34309	9.274598	0.579398	3
27640	6.641465	1.126428	3
12594	4.093666	0.490573	2
35777	10.195170	0.406127	3
11834	4.530933	0.334706	2
67725	12.170290	0.822727	1
29031	7.446801	1.641434	3
29374	4.896462	1.178535	1
73731	16.490110	1.590129	1
51864	2.217524	0.655384	1
37162	10.833737	0.178219	3
23462	13.682722	1.308803	3
44090	9.984578	0.082125	3
34137	8.645247	0.033318	3
38035	4.966051	1.057544	1
68536	9.935262	1.484503	1
2643	0.634952	0.819657	2
5826	4.568235	0.212005	2
23990	10.000453	0.482491	3
16460	12.705806	0.690612	3
73180	6.103844	0.968743	1
13436	4.557374	1.211665	2
10823	0.324806	0.431592	2
28044	1.545815	0.061282	1
45604	9.301319	1.671895	3
2632	4.348808	1.316276	2
19706	7.476035	0.043951	3
16308	6.458236	1.309874	2
8424	0.000000	0.795082	2
60499	8.525842	0.928892	1
12042	5.493914	0.793603	2
38879	2.728614	0.631674	1
26737	10.298898	1.162502	3
34418	6.026011	0.587710	3
6344	3.477944	0.118023	2
27680	10.170531	0.584530	3
12045	0.000000	0.969005	2
10835	4.071759	0.635526	2
5166	3.221254	1.381246	2
11987	2.197255	0.521993	2
53773	13.261350	1.697946	3
42772	9.126777	0.324848	3
47516	12.831306	0.970417	3
17166	10.333813	1.251284	3
9093	2.570929	0.657057	2
25461	1.900271	1.539217	1
40116	9.242784	0.195783	3
24120	9.304514	0.491469	3
38806	3.004785	0.886371	1
72501	8.747077	0.321811	1
10275	0.934431	1.434729	2
55236	11.540325	0.650624	3
15671	2.331697	0.862066	2
9493	2.409158	1.496069	2
15290	1.424850	1.241758	2
77203	9.162760	1.175145	1
9996	1.307846	1.306007	2
9587	1.479926	0.340665	2
41997	12.178725	0.459467	3
74065	10.769375	1.045873	1
65487	10.108840	0.831618	1
7102	2.469253	0.411319	2
20495	0.000000	0.744009	2
15794	0.000000	0.167058	2
29133	10.587834	0.185679	3
31358	3.415002	0.910946	1
56395	7.320117	1.188094	1
650	0.000000	0.471017	2
55929	1.860221	0.394729	1
27189	0.807571	0.433012	1
35356	11.827531	0.660509	3
15851	10.947851	0.089141	2
46781	1.661522	1.234297	1
11590	10.307247	1.032647	3
75975	6.501152	0.007902	1
5429	0.000000	1.266142	2
39022	1.535648	0.590608	1
18577	7.804907	0.712385	3
52898	8.650453	1.245688	3
34872	2.839479	1.643620	1
51614	3.395070	1.281061	1
71201	13.170307	1.491580	1
11175	5.893384	0.814291	2
34932	7.372266	0.963455	3
76150	12.149146	0.235233	1
13116	5.329165	1.114468	2
22921	1.707196	0.480252	1
8434	1.787447	0.254211	2
36839	11.633927	0.905392	3
46649	11.037888	0.449714	3
66797	17.365913	0.143785	1
76112	10.589669	0.268269	1
54129	8.236553	0.113141	3
40506	3.276630	0.657940	1
2937	0.938778	0.833233	2
43345	4.504088	0.907847	1
36575	12.369522	1.467939	3
8380	7.062390	0.555323	2
37624	10.609785	0.722412	3
44510	2.455139	1.101138	1
2496	1.038242	0.035745	2
75280	5.909677	0.425256	1
36171	0.908431	1.204266	1
12649	5.117588	1.522155	2
42512	0.000000	0.638229	1
32839	1.597637	0.733951	1
22281	0.717532	1.055746	1
49263	5.900416	0.509909	1
72163	11.037964	1.121923	1
71503	5.229985	0.699556	1
58427	4.731148	0.492295	1
7535	4.871051	0.435214	2
46900	9.927580	1.477380	3
33564	7.249387	1.161390	3
26218	8.617119	1.323118	3
13807	0.196157	0.282612	2
10636	2.881041	1.093106	2
53065	7.216737	1.405840	3
9128	7.136735	0.283084	2
35187	11.448997	0.050020	3
46668	3.275689	0.378244	1
8949	4.054904	1.233247	2
13578	5.015245	1.415926	2
6945	2.153965	0.286141	2
14317	9.236098	1.277130	3
4658	2.555410	1.546200	2
61014	8.252293	1.371716	1
62232	2.412365	0.972724	1
42458	10.726548	0.828466	3
81524	17.686795	0.675843	1
23320	0.000000	0.171480	1
47682	11.368367	1.558453	3
33909	10.362709	1.155099	3
69319	4.667688	1.399387	1
26923	8.065680	1.649419	3
44181	2.373970	0.590087	1
13376	0.260708	0.282862	2
85066	18.057764	1.592053	1
33077	7.514992	1.495026	3
8639	4.741048	0.770221	2
32747	10.353222	1.384429	3
75456	9.537827	1.332547	1
1667	4.457429	1.220377	2
8435	10.457796	0.912384	2
58622	3.306710	0.173261	1
9353	2.825793	0.074529	2
24736	8.974213	1.210010	3
66178	8.167568	0.054220	1
72997	14.644266	0.352596	1
13739	0.095422	0.971322	2
45954	4.140746	0.527061	1
7680	0.000000	0.374580	2
32900	9.451648	0.754367	3
51620	3.627896	1.464338	1
13153	7.862121	0.823352	2
62897	3.528516	1.048801	1
41271	8.570857	0.133108	3
44816	10.096841	1.273426	3
80295	15.615797	0.789034	1
71564	10.774305	0.355958	1
74404	14.137459	0.636960	1
53255	3.753791	1.477598	1
31498	12.419976	0.399749	3
14273	3.048425	1.674628	2
12980	4.135569	1.424983	2
56695	2.586692	0.210526	1
33531	1.788127	0.367855	1
6809	3.189401	1.331017	2
9134	1.556423	0.263708	2
26405	4.457876	0.991232	1
59939	9.567544	0.989617	1
44602	10.341803	0.344300	3
28560	8.942331	1.554600	3
39320	0.859294	1.201725	1
40611	5.224670	0.730279	3
37298	6.007738	1.262467	3
39015	9.428273	0.030377	3
47600	7.316937	0.684145	3
76163	8.680638	1.192858	1
16674	1.123196	1.091919	2
36056	11.665843	0.646536	3
48286	0.000000	1.670333	1
41574	8.806532	0.277183	3
17785	6.206129	0.215562	3
32900	10.930466	0.439406	3
37942	13.603881	0.087802	3
72435	6.657374	0.227573	1
39837	5.788125	0.871993	3
10775	0.000000	0.280373	2
41905	10.733844	0.539866	3
19631	11.313672	1.438998	3
64347	8.696443	1.391617	1
47709	6.152419	1.410355	1
55423	2.740746	0.773872	1
30130	4.142207	1.517940	1
3154	0.127571	1.228044	2
6976	0.360555	1.322518	2
21758	9.539856	1.116475	3
72643	9.054427	1.232005	1
32089	5.387156	0.397993	1
11261	2.654190	1.020728	2
10984	2.423613	1.215519	2
8176	3.997150	0.091361	2
10458	7.389775	1.502212	2
24811	7.918778	1.332410	3
22974	1.765730	1.059854	2
32260	4.543585	1.094592	1
15032	4.518563	1.103881	2
32052	8.787264	0.431555	3
3026	3.664124	0.480882	2
20333	7.482398	1.221706	2
67015	8.957000	1.091230	1
65181	14.884174	1.440494	1
64330	9.781791	0.242540	1
69983	8.346439	1.289130	1
30886	1.439400	0.678882	1
11674	3.184785	0.824989	2
49647	13.087140	0.676860	3
20737	4.603889	0.964394	2
44960	0.000000	0.584778	1
29368	12.092287	0.604762	3
22294	7.112148	1.002603	3
16324	2.970340	0.565642	2
28049	1.559990	0.622173	1
31708	12.684878	1.525584	3
36703	10.746591	0.544886	3
4281	3.362457	0.421872	2
10202	3.520992	0.724062	2
54741	6.257292	1.156541	1
60293	6.414690	1.509960	1
23842	10.732855	1.143058	3
10732	5.905394	0.874472	2
6598	2.434776	1.240368	2
39129	2.806954	1.108499	1
7747	4.063110	0.374195	2
49847	1.215047	1.594766	1
65657	10.815822	1.068841	1
23452	4.243682	1.206088	1
7259	6.008606	0.800977	2
61909	6.783727	0.052977	1
13682	2.125555	1.020365	2
14885	5.626925	1.159116	2
57201	2.041640	1.112610	1
27408	5.060252	1.469113	1
29066	5.631606	0.008198	1
22673	2.326198	0.760842	1
65715	7.208798	0.337371	1
47620	7.851073	0.202538	3
43525	1.648533	0.172624	1
70500	7.004343	0.823580	1
9265	6.883970	0.599785	2
7801	0.608447	1.071387	2
11085	9.338758	0.489729	2
63179	4.317456	1.548212	1
75506	14.148969	0.735440	1
37511	2.893169	1.419613	1
15528	6.591630	0.739836	2
6446	1.783070	1.267253	2
66646	11.140163	1.179999	1
40844	13.662601	0.638616	3
19070	9.471712	0.183784	3
13754	0.000000	1.106041	2
9109	4.134083	1.043619	2
30167	10.966163	1.247303	3
11787	5.717515	1.218634	2
47707	12.810268	1.416418	3
71049	9.686820	0.447194	1
64193	7.625507	1.096504	1
16629	2.448494	1.019305	2
11499	5.716184	0.677486	2
62279	5.280841	1.363554	1
7698	1.366238	0.593596	2
10807	0.000000	0.267566	2
75660	9.701263	1.057689	1
59665	6.322781	1.611525	1
38010	9.765071	1.655996	3
54677	11.323044	0.270189	3
67025	5.681562	0.490518	1
26318	10.613859	1.071432	3
40296	3.792056	0.129625	1
39199	12.390725	0.890063	3
13682	0.903063	1.038009	2
10918	1.763360	1.692433	2
3452	1.126518	0.475275	2
34972	1.518779	0.658188	1
42874	8.179698	1.056176	3
29574	11.372754	1.614432	3
16586	0.000000	0.609627	2
69236	9.727753	1.580414	1
74313	14.195480	1.035827	1
43189	1.251934	0.489249	1
12053	6.732493	1.066377	2
22286	4.362704	0.205458	1
71498	9.372471	1.451898	1
66326	11.761150	1.298431	1
15236	5.863340	1.517084	2
38424	9.316514	1.290132	3
50048	3.340358	0.953286	1
55411	8.864963	1.008603	3
26576	9.828875	0.577144	3
37251	10.688744	0.639936	3
9394	6.014200	1.420472	2
21668	0.172278	0.810383	2
16293	5.665324	0.122524	2
41958	3.212718	1.699394	1
43014	3.417396	0.642670	1
44978	9.987843	1.616436	3
8760	1.178379	0.986278	2
28580	15.206457	1.026784	3
52612	5.714850	0.498116	1
22148	9.160683	0.318043	3
4823	8.583985	1.092114	2
27966	10.872793	1.259151	3
42515	11.006444	0.709414	3
19043	5.957986	0.566112	2
7840	0.720152	1.564094	2
38845	7.489329	0.033394	3
35213	9.344635	0.892176	3
53916	5.501081	0.380642	1
20662	9.543025	1.264676	3
33194	2.852366	0.422699	1
38488	11.836896	1.450442	3
19257	0.603069	1.192108	2
17218	3.551968	1.509457	2
77763	10.463438	0.897873	1
31599	13.024197	1.294146	3
47691	8.745185	1.418314	3
64910	12.260850	1.205065	1
70445	11.884674	0.954210	1
30401	11.384213	0.799069	3
26370	11.053022	0.031756	3
67343	8.905214	0.151762	1
40043	13.724098	1.010454	3
7415	0.000000	1.481757	2
52604	3.488527	0.051145	1
65932	11.932973	1.616958	1
59132	5.034381	0.215818	1
41175	10.791166	0.241630	3
48258	3.954667	0.787616	1
3643	4.895582	1.517918	2
15213	12.585820	0.761104	3
68589	5.742422	0.733543	1
76415	11.844700	0.958857	1
37547	5.031231	0.101225	1
29316	14.023718	1.064665	3
34068	9.121001	1.650617	3
76907	16.754910	0.568826	1
28979	6.736374	0.483295	3
33741	9.931961	1.270945	3
13086	4.004453	0.646372	2
24929	2.030108	1.100492	1
27794	12.179485	0.198041	3
38258	2.990735	1.580760	1
59226	9.067003	0.878087	1
71706	12.265662	0.896458	1
38441	0.949222	0.140550	1
35894	12.217735	1.696415	3
23234	9.755080	0.986933	3
7126	1.325223	0.240681	2
32868	8.698150	1.075490	3
45949	9.940995	1.624555	3
12615	0.000000	0.642457	2
69315	8.885599	0.709624	1
61032	9.852420	1.003060	1
28333	8.475755	1.451808	3
5087	0.301979	0.737206	2
6153	1.626406	0.362159	2
49242	3.603706	0.496377	1
76825	12.707102	1.329602	1
16786	0.000000	0.994263	2
57194	9.006088	1.220106	3
37337	12.001141	1.145361	3
